Answer.age	Answer.gender	Answer.language	Answer.time_in_minutes	competitor	competitor_r	distractor_r	distractor1	distractor2	img1	img2	img3	imptype	msg1	msg2	msg3	msg4	pos_competitor	pos_distractor1	pos_distractor2	pos_target	pos1	pos2	pos3	pos4	response	rpos1	rpos2	rpos3	rt	target	trial	trialtype	trigger_r	workerid	logrt	half	third	redimptype	redresponse
38	female	English	5.51363333333333	v2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	sx_v2	target_s2_v2	s2_v1	complex	v1	s2	s1	v2	4	1	3	2	distractor1	target	distractor2	competitor	target	distractor	target	competitor	1807	s2	45	target	{us: us2, uv: uv2}	29	7.49942329059223	2	3	complex	target
38	female	English	5.51363333333333	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	s1_vx	target_s1_v1	complex	s2	v1	v2	s1	4	1	3	2	distractor1	target	distractor2	competitor	target	competitor	distractor	target	5016	v1	46	target	{us: us1, uv: uv1}	29	8.52038808231276	2	3	complex	target
38	female	English	5.51363333333333	s2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	s1	v2	target_s2_v1	sx_v2	s1_v2	simple_d	s2	v2	v1	s1	1	4	2	3	competitor	distractor2	target	distractor1	competitor	distractor	competitor	target	1828	v1	47	filler	{us: us1, uv: uv2}	29	7.5109777520141	2	3	ambiguous	competitor
38	female	English	5.51363333333333	v1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v2	s2	target_s1_vx	s1_v1	s2_v2	simple_c	s1	v1	v2	s2	2	3	4	1	target	competitor	distractor1	distractor2	distractor2	competitor	target	distractor	1273	s1	48	filler	{us: us1, uv: uv1}	29	7.14913159855741	2	3	unambiguous	distractor
38	female	English	5.51363333333333	s2	{us: us1, uv: uv1}	{us: us1, uv: uv1}	s1	v1	target_s2_v2	s1_v1	s1_v1	ambiguous	s2	s1	v2	v1	1	2	4	3	competitor	distractor1	target	distractor2	competitor	target	distractor	competitor	2484	v2	49	filler	{us: us2, uv: uv2}	29	7.81762544305337	2	3	ambiguous	competitor
38	female	English	5.51363333333333	s1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v2	s2	s1_vx	target_s1_v1	s2_v2	simple	s1	s2	v1	v2	1	4	2	3	competitor	distractor2	target	distractor1	target	competitor	target	distractor	2467	v1	50	target	{us: us1, uv: uv1}	29	7.81075811652936	2	3	simple	target
38	female	English	5.51363333333333	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	target_s1_v1	s1_vx	complex	v1	s2	v2	s1	4	2	3	1	target	distractor1	distractor2	competitor	competitor	competitor	target	distractor	3798	v1	51	target	{us: us1, uv: uv1}	29	8.24222989137223	2	3	complex	competitor
38	female	English	5.51363333333333	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	s1_v1	s2_vx	target_s2_v1	complex	s1	v2	v1	s2	4	1	2	3	distractor1	distractor2	target	competitor	target	competitor	distractor	target	2123	v1	52	target	{us: us2, uv: uv1}	29	7.66058546170326	2	3	complex	target
38	female	English	5.51363333333333	s1	{us: us1, uv: uv1}	{us: us1, uv: uv1}	v1	s2	target_sx_v2	s1_v1	s1_v1	unambiguous	s1	v1	v2	s2	1	2	4	3	competitor	distractor1	target	distractor2	target	target	competitor	distractor	1690	v2	53	filler	{us: usx, uv: uv2}	29	7.43248380791712	2	3	unambiguous	target
38	female	English	5.51363333333333	s1	{us: us2, uv: uv1}	{us: us2, uv: uvx}	s2	v1	s2_v1	target_s1_v2	s2_vx	ambiguous	v2	s2	s1	v1	3	2	4	1	target	distractor1	competitor	distractor2	competitor	competitor	target	distractor	1879	v2	54	filler	{us: us1, uv: uv2}	29	7.53849499941346	2	3	ambiguous	competitor
38	female	English	5.51363333333333	s1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v2	s2	s1_vx	target_s1_v1	s2_v2	simple	s1	v1	v2	s2	1	3	4	2	competitor	target	distractor1	distractor2	target	competitor	target	distractor	2090	v1	55	target	{us: us1, uv: uv1}	29	7.64491934495886	2	3	simple	target
38	female	English	5.51363333333333	s2	{us: us2, uv: uvx}	{us: us1, uv: uv2}	s1	v2	target_s2_v1	s2_vx	s1_v2	simple	v1	s2	s1	v2	2	3	4	1	target	competitor	distractor1	distractor2	target	target	competitor	distractor	2708	v1	56	target	{us: us2, uv: uv1}	29	7.90396563403217	2	3	simple	target
38	female	English	5.51363333333333	v2	{us: us2, uv: uv2}	{us: us2, uv: uv2}	s1	s2	s2_v2	s2_v2	target_sx_v1	unambiguous	v2	s2	v1	s1	1	4	2	3	competitor	distractor2	target	distractor1	target	competitor	distractor	target	1610	v1	57	filler	{us: usx, uv: uv1}	29	7.38398945797851	2	3	unambiguous	target
38	female	English	5.51363333333333	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	s1_v1	target_s1_vx	complex_d	v1	s2	v2	s1	1	2	3	4	competitor	distractor1	distractor2	target	target	competitor	target	distractor	3076	s1	58	filler	{us: us1, uv: uv1}	29	8.03138533062553	2	3	unambiguous	target
38	female	English	5.51363333333333	v2	{us: usx, uv: uv2}	{us: us1, uv: uv1}	s1	v1	sx_v2	s1_v1	target_s2_vx	unambiguous	s1	v1	s2	v2	4	1	2	3	distractor1	distractor2	target	competitor	target	competitor	distractor	target	2244	s2	59	filler	{us: us2, uv: uvx}	29	7.71601526664259	2	3	unambiguous	target
38	female	English	5.51363333333333	s2	{us: us1, uv: uv2}	{us: usx, uv: uv2}	s1	v2	sx_v2	target_s2_v1	s1_v2	ambiguous	v1	s1	v2	s2	4	2	3	1	target	distractor1	distractor2	competitor	competitor	distractor	target	competitor	1358	v1	60	filler	{us: us2, uv: uv1}	29	7.21376830811864	2	3	ambiguous	competitor
38	female	English	5.51363333333333	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	s2_vx	target_s2_v1	s1_v1	complex	v1	s1	s2	v2	3	2	4	1	target	distractor1	competitor	distractor2	competitor	distractor	target	competitor	2692	v1	61	target	{us: us2, uv: uv1}	29	7.89803969076462	2	3	complex	competitor
38	female	English	5.51363333333333	s2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	s1_v2	s2_vx	target_s2_v2	complex	v1	v2	s1	s2	4	3	1	2	distractor2	target	distractor1	competitor	competitor	competitor	distractor	target	3257	v2	62	target	{us: us2, uv: uv2}	29	8.08856180527623	2	3	complex	competitor
38	female	English	5.51363333333333	s1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v2	s2	target_sx_v1	s1_v1	s2_v2	simple_c	s2	s1	v1	v2	2	4	1	3	distractor2	competitor	target	distractor1	target	competitor	target	distractor	1791	v1	63	filler	{us: us1, uv: uv1}	29	7.49052940206071	2	3	unambiguous	target
38	female	English	5.51363333333333	v1	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_vx	s1_v1	s2_v1	complex_d	s1	v1	s2	v2	2	1	4	3	distractor1	competitor	target	distractor2	target	distractor	competitor	target	1623	s2	64	filler	{us: us2, uv: uv1}	29	7.39203156751459	2	3	unambiguous	target
38	female	English	5.51363333333333	v2	{us: usx, uv: uv2}	{us: usx, uv: uv2}	v1	s2	sx_v2	target_s1_vx	sx_v2	unambiguous	v2	v1	s1	s2	1	2	4	3	competitor	distractor1	target	distractor2	target	competitor	target	distractor	1306	s1	65	filler	{us: us1, uv: uvx}	29	7.17472430983638	2	3	unambiguous	target
39	male	English	2.18233333333333	s1	{us: usx, uv: uv2}	{us: us2, uv: uv1}	s2	v1	s1_v2	s2_v1	target_sx_v2	simple_c	v1	s1	s2	v2	2	3	1	4	distractor2	competitor	distractor1	target	target	target	distractor	competitor	11145	v2	0	filler	{us: us1, uv: uv2}	31	9.31874624581997	1	1	unambiguous	target
39	male	English	2.18233333333333	s1	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v1	s2	s1_vx	target_s1_v2	s2_v1	simple	v1	v2	s2	s1	4	1	3	2	distractor1	target	distractor2	competitor	target	competitor	target	distractor	1638	v2	1	target	{us: us1, uv: uv2}	31	7.40123126441302	1	1	simple	target
39	male	English	2.18233333333333	v2	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	s2_v2	target_s1_vx	s1_v2	complex_d	v1	s2	v2	s1	3	2	1	4	distractor2	distractor1	competitor	target	target	competitor	distractor	target	5056	s1	2	filler	{us: us1, uv: uv2}	31	8.52833093582669	1	1	unambiguous	target
39	male	English	2.18233333333333	s2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s1	v2	s1_v2	s2_v1	target_sx_v1	simple_c	s2	v2	s1	v1	1	3	2	4	competitor	distractor2	distractor1	target	target	distractor	target	competitor	1903	v1	3	filler	{us: us2, uv: uv1}	31	7.55118686729615	1	1	unambiguous	target
39	male	English	2.18233333333333	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_v1	s2_vx	s1_v1	complex	s1	s2	v1	v2	2	1	4	3	distractor1	competitor	target	distractor2	target	target	distractor	competitor	1776	v1	4	target	{us: us2, uv: uv1}	31	7.48211892355212	1	1	complex	target
39	male	English	2.18233333333333	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	s2_vx	s1_v1	target_s2_v1	complex	v1	s2	v2	s1	2	4	3	1	target	competitor	distractor2	distractor1	target	distractor	competitor	target	1215	v1	5	target	{us: us2, uv: uv1}	31	7.10249935577465	1	1	complex	target
39	male	English	2.18233333333333	s2	{us: usx, uv: uv1}	{us: us2, uv: uv2}	s1	v1	s1_v1	target_s2_v2	sx_v1	simple_d	s2	v2	s1	v1	1	3	4	2	competitor	target	distractor1	distractor2	target	target	distractor	competitor	1239	v2	6	filler	{us: us1, uv: uv1}	31	7.12205988162914	1	1	ambiguous	target
39	male	English	2.18233333333333	v1	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	target_s2_v1	s2_v2	sx_v1	complex	v2	v1	s2	s1	2	1	4	3	distractor1	competitor	target	distractor2	competitor	target	competitor	distractor	1089	s2	7	target	{us: us2, uv: uv1}	31	6.99301512293296	1	1	complex	competitor
39	male	English	2.18233333333333	s2	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	target_sx_v1	s2_v2	s2_v1	complex_d	v2	s1	s2	v1	3	1	2	4	distractor1	distractor2	competitor	target	target	distractor	competitor	target	1103	v1	8	filler	{us: us2, uv: uv1}	31	7.0057890192535	1	1	unambiguous	target
39	male	English	2.18233333333333	s1	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	s2_v2	s1_vx	target_s1_v2	complex	v1	s2	v2	s1	4	2	1	3	distractor2	distractor1	target	competitor	distractor2	competitor	distractor	target	1240	v2	9	target	{us: us1, uv: uv2}	31	7.12286665859908	1	1	complex	distractor
39	male	English	2.18233333333333	v1	{us: us2, uv: uv2}	{us: us2, uv: uv1}	s2	v2	target_s1_vx	s2_v1	s2_v2	unambiguous	s2	v2	s1	v1	4	1	2	3	distractor1	distractor2	target	competitor	distractor1	target	distractor	competitor	175	s1	10	filler	{us: us1, uv: uvx}	31	5.16478597392351	1	1	unambiguous	distractor
39	male	English	2.18233333333333	v1	{us: us2, uv: uv1}	{us: us2, uv: uv2}	s2	v2	s2_v2	s2_v1	target_s1_vx	unambiguous	v1	s2	s1	v2	1	2	4	3	competitor	distractor1	target	distractor2	target	distractor	competitor	target	1846	s1	11	filler	{us: us1, uv: uvx}	31	7.5207764150628	1	1	unambiguous	target
39	male	English	2.18233333333333	s1	{us: usx, uv: uv2}	{us: us2, uv: uv1}	v1	s2	target_sx_v2	s2_v1	s1_v2	simple_c	v2	s1	v1	s2	2	3	4	1	target	competitor	distractor1	distractor2	target	competitor	distractor	target	1185	v2	12	filler	{us: us1, uv: uv2}	31	7.07749805356923	1	1	unambiguous	target
39	male	English	2.18233333333333	s1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	target_sx_v1	s1_v1	s1_v2	complex_d	v1	s1	v2	s2	2	3	4	1	target	competitor	distractor1	distractor2	target	distractor	target	competitor	1336	v1	13	filler	{us: us1, uv: uv1}	31	7.19743535409659	1	1	unambiguous	target
39	male	English	2.18233333333333	s1	{us: usx, uv: uv2}	{us: us2, uv: uv1}	s2	v1	target_sx_v2	s1_v2	s2_v1	simple_c	v1	s1	s2	v2	2	3	1	4	distractor2	competitor	distractor1	target	target	competitor	target	distractor	1242	v2	14	filler	{us: us1, uv: uv2}	31	7.12447826249342	1	1	unambiguous	target
39	male	English	2.18233333333333	v1	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	sx_v1	s2_v2	target_s2_v1	complex	v2	s1	s2	v1	4	1	2	3	distractor1	distractor2	target	competitor	competitor	distractor	competitor	target	1152	s2	15	target	{us: us2, uv: uv1}	31	7.04925484125584	1	1	complex	competitor
39	male	English	2.18233333333333	v1	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_vx	s1_v1	s2_v1	complex_d	s2	v1	s1	v2	2	3	4	1	target	competitor	distractor1	distractor2	target	distractor	competitor	target	2742	s2	16	filler	{us: us2, uv: uv1}	31	7.91644286012226	1	1	unambiguous	target
39	male	English	2.18233333333333	v1	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	s2_v1	target_s2_vx	s1_v1	complex_d	v2	s2	v1	s1	3	4	1	2	distractor2	target	competitor	distractor1	competitor	target	distractor	competitor	1248	s2	17	filler	{us: us2, uv: uv1}	31	7.12929754892937	1	1	unambiguous	competitor
39	male	English	2.18233333333333	v2	{us: us1, uv: uv2}	{us: us2, uv: uv2}	s1	s2	s2_v2	target_sx_v1	s1_v2	unambiguous	s1	v2	v1	s2	2	1	4	3	distractor1	competitor	target	distractor2	target	distractor	target	competitor	1280	v1	18	filler	{us: usx, uv: uv1}	31	7.15461535691366	1	1	unambiguous	target
39	male	English	2.18233333333333	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	target_s2_v1	sx_v1	s1_v2	simple	v2	s1	s2	v1	4	1	2	3	distractor1	distractor2	target	competitor	competitor	target	competitor	distractor	1049	s2	19	target	{us: us2, uv: uv1}	31	6.9555926083963	1	1	simple	competitor
39	male	English	2.18233333333333	v2	{us: usx, uv: uv1}	{us: usx, uv: uv1}	s1	v1	sx_v1	sx_v1	target_s2_v2	ambiguous	s1	v1	s2	v2	4	1	2	3	distractor1	distractor2	target	competitor	competitor	distractor	competitor	target	863	s2	20	filler	{us: us2, uv: uv2}	31	6.76041469108343	1	1	ambiguous	competitor
39	male	English	2.18233333333333	s2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	s2_v1	target_sx_v1	s1_v2	simple_c	v2	s1	s2	v1	3	1	2	4	distractor1	distractor2	competitor	target	target	target	competitor	distractor	1136	v1	21	filler	{us: us2, uv: uv1}	31	7.0352685992811	1	1	unambiguous	target
39	male	English	2.18233333333333	v1	{us: us2, uv: uv1}	{us: us2, uv: uv1}	s2	v2	target_s1_vx	s2_v1	s2_v1	unambiguous	s2	s1	v1	v2	3	1	4	2	distractor1	target	competitor	distractor2	target	target	distractor	competitor	1943	s1	22	filler	{us: us1, uv: uvx}	31	7.57198844937744	1	1	unambiguous	target
39	male	English	2.18233333333333	s2	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v2	s1	target_sx_v1	s2_v2	s1_vx	unambiguous	v1	s2	s1	v2	2	4	3	1	target	competitor	distractor2	distractor1	target	target	distractor	competitor	1607	v1	23	filler	{us: usx, uv: uv1}	31	7.38212436573751	1	2	unambiguous	target
39	male	English	2.18233333333333	v2	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v1	s1	s1_vx	s1_v1	target_s2_v2	simple_d	v2	s2	s1	v1	1	4	3	2	competitor	target	distractor2	distractor1	competitor	competitor	target	distractor	2593	s2	24	filler	{us: us1, uv: uv1}	31	7.86057078553866	1	2	ambiguous	competitor
39	male	English	2.18233333333333	s1	{us: us2, uv: uv2}	{us: us2, uv: uv2}	s2	v2	target_s1_v1	s2_v2	s2_v2	ambiguous	s2	v2	v1	s1	4	1	2	3	distractor1	distractor2	target	competitor	target	target	competitor	distractor	2218	v1	25	filler	{us: us1, uv: uv1}	31	7.70436116791031	1	2	ambiguous	target
39	male	English	2.18233333333333	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	target_s2_v1	s1_v2	sx_v1	simple	v1	s2	s1	v2	1	4	3	2	competitor	target	distractor2	distractor1	competitor	target	distractor	competitor	2672	s2	26	target	{us: us2, uv: uv1}	31	7.89058253465654	1	2	simple	competitor
39	male	English	2.18233333333333	s2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v2	s2_v1	target_sx_v2	complex_d	s1	s2	v2	v1	2	4	1	3	distractor2	competitor	target	distractor1	target	target	competitor	distractor	1094	v2	27	filler	{us: us2, uv: uv2}	31	6.99759598298193	1	2	unambiguous	target
39	male	English	2.18233333333333	v1	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	sx_v1	s2_v2	target_s2_v1	complex	s2	s1	v2	v1	4	3	2	1	target	distractor2	distractor1	competitor	distractor1	distractor	competitor	target	897	s2	28	target	{us: us2, uv: uv1}	31	6.7990558620588	1	2	complex	distractor
39	male	English	2.18233333333333	s1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	target_s1_v2	s2_v1	sx_v1	simple_d	v2	v1	s2	s1	4	3	2	1	target	distractor2	distractor1	competitor	target	distractor	target	competitor	927	v2	29	filler	{us: us2, uv: uv1}	31	6.83195356556585	1	2	ambiguous	target
39	male	English	2.18233333333333	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	s1_v2	target_s2_v1	sx_v1	simple	v2	v1	s2	s1	2	1	4	3	distractor1	competitor	target	distractor2	competitor	distractor	target	competitor	783	s2	30	target	{us: us2, uv: uv1}	31	6.6631326959908	1	2	simple	competitor
39	male	English	2.18233333333333	s2	{us: us1, uv: uv1}	{us: us1, uv: uv1}	s1	v1	target_s2_v2	s1_v1	s1_v1	ambiguous	v2	s1	s2	v1	3	2	4	1	target	distractor1	competitor	distractor2	target	target	competitor	distractor	929	v2	31	filler	{us: us2, uv: uv2}	31	6.83410873881384	1	2	ambiguous	target
39	male	English	2.18233333333333	v1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v2	s2	target_s1_v1	sx_v1	s2_v2	simple	s1	v1	s2	v2	2	4	3	1	target	competitor	distractor2	distractor1	competitor	target	competitor	distractor	967	s1	32	target	{us: us1, uv: uv1}	31	6.87419849545329	1	2	simple	competitor
39	male	English	2.18233333333333	v2	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v1	s2	sx_v1	target_s1_vx	s2_v2	unambiguous	v2	s1	v1	s2	1	3	4	2	competitor	target	distractor1	distractor2	distractor1	competitor	target	distractor	1062	s1	33	filler	{us: us1, uv: uvx}	31	6.96790920180188	1	2	unambiguous	distractor
39	male	English	2.18233333333333	s2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	s2_v2	target_sx_v2	complex_d	v2	v1	s1	s2	4	2	3	1	target	distractor1	distractor2	competitor	distractor1	competitor	target	distractor	978	v2	34	filler	{us: us2, uv: uv2}	31	6.88550967003482	2	2	unambiguous	distractor
39	male	English	2.18233333333333	v1	{us: usx, uv: uv2}	{us: us2, uv: uvx}	s2	v2	sx_v2	target_s1_v1	s2_vx	ambiguous	v1	s2	v2	s1	1	2	3	4	competitor	distractor1	distractor2	target	competitor	competitor	target	distractor	2247	s1	35	filler	{us: us1, uv: uv1}	31	7.71735127218533	2	2	ambiguous	competitor
39	male	English	2.18233333333333	s2	{us: usx, uv: uv2}	{us: usx, uv: uv2}	s1	v2	sx_v2	sx_v2	target_s2_v1	ambiguous	s2	s1	v2	v1	1	2	3	4	competitor	distractor1	distractor2	target	target	distractor	competitor	target	1832	v1	36	filler	{us: us2, uv: uv1}	31	7.51316354523408	2	2	ambiguous	target
39	male	English	2.18233333333333	s1	{us: us1, uv: uvx}	{us: us2, uv: uvx}	v2	s2	target_sx_v1	s1_vx	s2_vx	unambiguous	s2	v1	v2	s1	4	3	1	2	distractor2	target	distractor1	competitor	target	target	competitor	distractor	905	v1	37	filler	{us: usx, uv: uv1}	31	6.80793494369993	2	2	unambiguous	target
39	male	English	2.18233333333333	v1	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_vx	s1_v1	s2_v1	complex_d	v1	s2	v2	s1	1	4	3	2	competitor	target	distractor2	distractor1	target	distractor	competitor	target	2049	s2	38	filler	{us: us2, uv: uv1}	31	7.6251071482389	2	2	unambiguous	target
39	male	English	2.18233333333333	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_v1	s2_vx	s1_v1	complex	v2	s2	v1	s1	2	4	1	3	distractor2	competitor	target	distractor1	target	target	distractor	competitor	1023	v1	39	target	{us: us2, uv: uv1}	31	6.93049476595163	2	2	complex	target
39	male	English	2.18233333333333	s1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	s2_v1	target_s1_v2	sx_v1	simple_d	v1	s2	s1	v2	3	2	1	4	distractor2	distractor1	competitor	target	target	target	distractor	competitor	1639	v2	40	filler	{us: us2, uv: uv1}	31	7.40184157874383	2	2	ambiguous	target
39	male	English	2.18233333333333	s1	{us: usx, uv: uv2}	{us: us2, uv: uv1}	s2	v1	target_sx_v2	s1_v2	s2_v1	simple_c	s1	s2	v2	v1	1	2	4	3	competitor	distractor1	target	distractor2	target	competitor	target	distractor	815	v2	41	filler	{us: us1, uv: uv2}	31	6.70318811324086	2	2	unambiguous	target
39	male	English	2.18233333333333	s1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	s1_v2	target_sx_v1	s1_v1	complex_d	v1	s1	v2	s2	2	3	4	1	target	competitor	distractor1	distractor2	target	competitor	distractor	target	1328	v1	42	filler	{us: us1, uv: uv1}	31	7.19142933003638	2	2	unambiguous	target
39	male	English	2.18233333333333	v1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v2	s2	target_s1_v1	s2_v2	sx_v1	simple	s2	v2	s1	v1	4	2	1	3	distractor2	distractor1	target	competitor	competitor	target	distractor	competitor	1616	s1	43	target	{us: us1, uv: uv1}	31	7.38770923908104	2	2	simple	competitor
39	male	English	2.18233333333333	s1	{us: us1, uv: uv2}	{us: us1, uv: uv2}	v2	s2	s1_v2	s1_v2	target_sx_v1	unambiguous	v2	s1	s2	v1	2	1	3	4	distractor1	competitor	distractor2	target	target	distractor	competitor	target	1375	v1	44	filler	{us: usx, uv: uv1}	31	7.22620901010067	2	2	unambiguous	target
39	male	English	2.18233333333333	v1	{us: us1, uv: uv2}	{us: us1, uv: uvx}	s1	v2	target_s2_v1	s1_v2	s1_vx	ambiguous	s2	s1	v2	v1	4	2	3	1	target	distractor1	distractor2	competitor	competitor	target	competitor	distractor	1593	s2	45	filler	{us: us2, uv: uv1}	31	7.37337430991005	2	3	ambiguous	competitor
39	male	English	2.18233333333333	v2	{us: us2, uv: uv1}	{us: us2, uv: uv1}	s2	v1	target_s1_v2	s2_v1	s2_v1	ambiguous	s1	s2	v2	v1	3	2	4	1	target	distractor1	competitor	distractor2	competitor	target	distractor	competitor	880	s1	46	filler	{us: us1, uv: uv2}	31	6.77992190747225	2	3	ambiguous	competitor
39	male	English	2.18233333333333	v2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	s2	v1	sx_v2	target_s1_v2	s2_v1	simple	s1	s2	v2	v1	3	2	4	1	target	distractor1	competitor	distractor2	competitor	competitor	target	distractor	809	s1	47	target	{us: us1, uv: uv2}	31	6.69579891705849	2	3	simple	competitor
39	male	English	2.18233333333333	v2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	s2	v1	target_s1_v2	s2_v1	sx_v2	simple	v1	s1	s2	v2	4	3	1	2	distractor2	target	distractor1	competitor	competitor	target	distractor	competitor	1141	s1	48	target	{us: us1, uv: uv2}	31	7.03966034986208	2	3	simple	competitor
39	male	English	2.18233333333333	v2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	v1	s2	sx_v2	s2_v1	target_s1_v2	simple	v2	s1	v1	s2	1	3	4	2	competitor	target	distractor1	distractor2	competitor	competitor	distractor	target	1631	s1	49	target	{us: us1, uv: uv2}	31	7.39694860262101	2	3	simple	competitor
39	male	English	2.18233333333333	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	s2_vx	s1_v1	target_s2_v1	complex	s2	v1	s1	v2	1	3	4	2	competitor	target	distractor1	distractor2	target	distractor	competitor	target	1086	v1	50	target	{us: us2, uv: uv1}	31	6.99025650049388	2	3	complex	target
39	male	English	2.18233333333333	v1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	sx_v1	target_s1_v1	s1_v2	complex	v1	s1	v2	s2	1	3	4	2	competitor	target	distractor1	distractor2	competitor	distractor	target	competitor	1059	s1	51	target	{us: us1, uv: uv1}	31	6.96508034560141	2	3	complex	competitor
39	male	English	2.18233333333333	v1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	s1_v2	sx_v1	target_s1_v1	complex	v1	s1	v2	s2	1	3	4	2	competitor	target	distractor1	distractor2	competitor	competitor	distractor	target	1207	s1	52	target	{us: us1, uv: uv1}	31	7.09589322109753	2	3	complex	competitor
